2008;1;1;3.8
;;21;0
;;22;0
;;23;0
;;24;0
;;25;0
;;26;0
;;27;0
;;28;0
;3;1;0
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0
;;25;0
;;26;0
;;27;0
;;28;0
;;29;0
;;30;0
;;31;0
;4;1;11.3
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0
;;25;0
;;26;0
;;27;0
;;28;0
;;29;0
;;30;2.6
;5;1;0
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0
;;19;0
;;20;1.9
;;21;30.9
;;22;6.3
;;23;0
;;24;0
;;25;0
;;26;0
;;27;0
;;28;0
;;29;86.4
;;30;32.3
;;31;11.1
;6;1;50.4
;;2;0
;;3;2.6
;;4;8.3
;;5;2
;;6;5.6
;;7;0
;;8;0
;;9;4.5
;;10;0
;;11;0
;;12;0
;;13;5.7
;;14;0
;;15;0
;;16;5.8
;;17;0
;;18;8.3
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0
;;24;10
;;25;1.7
;;26;0
;;27;2
;;28;0
;;29;0.1
;;30;28.1
;7;1;0
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;10
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;17.6
;;19;3.8
;;20;27.7
;;21;0
;;22;0
;;23;0
;;24;3.3
;;25;1.6
;;26;2
;;27;0
;;28;1.8
;;29;0
;;30;1.4
;;31;0
;8;1;0
;;2;0
;;3;9.3
;;4;0
;;5;0
;;6;0
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;8.3
;;13;6.8
;;14;0
;;15;0
;;16;0
;;17;4.6
;;18;2.8
;;19;0
;;20;0
;;21;0
;;22;7.9
;;23;21.2
;;24;3.2
;;25;0
;;26;0
;;27;7.5
;;28;0
;;29;0
;;30;0
;;31;9.1
;9;1;13.4
;;2;12.8
;;3;5.9
;;4;0
;;5;1
;;6;6.1
;;7;3.4
;;8;7.3
;;9;12.6
;;10;2.8
;;11;10.8
;;12;5.2
;;13;19.6
;;14;0.1
;;15;0
;;16;35.5
;;17;0.2
;;18;47.1
;;19;0
;;20;0
;;21;10.3
;;22;0
;;23;0
;;24;0
;;25;0
;;26;6.8
;;27;0
;;28;2.3
;;29;7.5
;;30;44.3
;10;1;0
;;2;35.1
;;3;0
;;4;16.9
;;5;1.2
;;6;3.6
;;7;3.4
;;8;0
;;9;0
;;10;0
;;11;0
;;12;0
;;13;1.2
;;14;0.5
;;15;18.7
;;16;2.1
;;17;0.6
;;18;1.9
;;19;15.1
;;20;43.2
;;21;4.1
;;22;21.7
;;23;3.5
;;24;8.2
;;25;3.1
;;26;1.2
;;27;7.3
;;28;0
;;29;0
;;30;0
;;31;0
;11;1;6.2
;;2;8.8
;;3;0
;;4;1.2
;;5;0
;;6;0
;;7;1.7
;;8;24.2
;;9;8.8
;;10;0
;;11;0.7
;;12;5.3
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0
;;25;0
;;26;0
;;27;17.8
;;28;33.5
;;29;0
;;30;2.2
;12;1;0
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;3.1
;;13;0
;;14;0
;;15;2.5
;;16;0
;;17;1.4
;;18;2.4
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0.1
;;25;0.2
;;26;0
;;27;0
;;28;0
;;29;0
;;30;0.3
;;31;0.5
2014;1;1;1
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;0
;;8;0
;;9;3.2
;;10;0
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0
;;16;3.1
;;17;0.9
;;18;1.1
;;19;5
;;20;1.1
;;21;0.8
;;22;1
;;23;0
;;24;0
;;25;0
;;26;0
;;27;0
;;28;0
;;29;0
;;30;0
;;31;0.5
;2;1;0
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;5.5
;;8;1.2
;;9;0
;;10;0
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0.2
;;16;0
;;17;0
;;18;0
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0.6
;;24;0.1
;;25;0
;;26;0
;;27;0
;;28;2.8
;3;1;0.9
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0
;;25;0
;;26;0
;;27;0
;;28;0
;;29;0
;;30;0
;;31;0
;4;1;0
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;0
;;8;0
;;9;1.1
;;10;4.4
;;11;1
;;12;0
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0
;;25;7.3
;;26;1
;;27;0.3
;;28;0.8
;;29;0
;;30;0
;5;1;0
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;10.5
;;8;0
;;9;33.2
;;10;0.6
;;11;0.4
;;12;0
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0
;;25;1.3
;;26;1.1
;;27;0
;;28;4.6
;;29;0
;;30;6.1
;;31;8.8
;6;1;0
;;2;0
;;3;0
;;4;27
;;5;6.5
;;6;13.5
;;7;0.2
;;8;0
;;9;2
;;10;0
;;11;0
;;12;0
;;13;3
;;14;1
;;15;3.1
;;16;1.2
;;17;9.1
;;18;0
;;19;4.4
;;20;0.5
;;21;0.3
;;22;2.1
;;23;4.3
;;24;7.3
;;25;21.7
;;26;1.1
;;27;0
;;28;0
;;29;1.8
;;30;0
;7;1;4.3
;;2;1
;;3;0
;;4;0
;;5;1.2
;;6;0.8
;;7;0
;;8;2
;;9;8.2
;;10;7.4
;;11;11.8
;;12;1.2
;;13;9.9
;;14;0.3
;;15;0.8
;;16;0
;;17;6.4
;;18;1
;;19;0
;;20;0.8
;;21;0
;;22;0
;;23;6.7
;;24;1.1
;;25;0
;;26;0
;;27;1.7
;;28;1.7
;;29;6.3
;;30;1.6
;;31;1.7
;8;1;0
;;2;0
;;3;3.6
;;4;8.2
;;5;0
;;6;0
;;7;1.5
;;8;6.5
;;9;0
;;10;0
;;11;0.6
;;12;0
;;13;0
;;14;0.1
;;15;3.4
;;16;0
;;17;4.5
;;18;6.4
;;19;2.1
;;20;8.2
;;21;0
;;22;0
;;23;17.1
;;24;0
;;25;0
;;26;9.1
;;27;22.4
;;28;15.6
;;29;1
;;30;0
;10;1;0
;;2;2.4
;;3;2.6
;;4;0
;;5;1.3
;;6;0.2
;;7;12.7
;;8;4.2
;;9;5.7
;;10;11.1
;;11;14.4
;;12;3.4
;;13;22.3
;;14;32.3
;;15;0.3
;;16;18.3
;;17;4
;;18;56.5
;;19;33.3
;;20;1.3
;;21;23.3
;;22;0
;;23;8.6
;;24;0
;;25;11.8
;;26;11
;;27;0
;;28;0
;;29;0
;;30;2.9
;;31;0
;11;1;25.6
;;2;0.1
;;3;11.2
;;4;0
;;5;5.5
;;6;5.7
;;7;0.5
;;8;0.3
;;9;0.4
;;10;0
;;11;0
;;12;0
;;13;0.4
;;14;2.7
;;15;0
;;16;0
;;17;0
;;18;0
;;19;0
;;20;0.5
;;21;0
;;22;0
;;23;0
;;24;0
;;25;6
;;26;10.6
;;27;9.6
;;28;7.9
;;29;3.6
;;30;0.5
;12;1;0.3
;;2;7.1
;;3;5.7
;;4;3.2
;;5;1.2
;;6;9.3
;;7;0.6
;;8;3.6
;;9;5.9
;;10;1.4
;;11;7.2
;;12;18.4
;;13;16.8
;;14;0.4
;;15;1.6
;;16;3.4
;;17;1.8
;;18;0
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0
;;25;1.8
;;26;0.2
;;27;0.3
;;28;0.1
;;29;6.2
;;30;7.6
;;31;4.2
2015;1;1;4.9
;;2;0.7
;;3;0.1
;;4;10
;;5;15.5
;;6;5.9
;;7;9.5
;;8;0.9
;;9;0
;;10;0.2
;;11;0.4
;;12;0
;;13;0
;;14;0
;;15;0
;;16;4.7
;;17;0
;;18;2.9
;;19;7
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0
;;25;0
;;26;0
;;27;7.3
;;28;6
;;29;4.5
;;30;0
;;31;0
;2;1;0
;;2;0.7
;;3;0
;;4;1.6
;;5;1.8
;;6;0.1
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;0
;;13;2.9
;;14;1.6
;;15;2.9
;;16;1.2
;;17;0
;;18;0
;;19;0
;;20;7.9
;;21;1.4
;;22;0
;;23;0
;;24;0
;;25;0
;;26;0
;;27;0
;;28;0.6
;3;1;0.7
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;5.9
;;8;0
;;9;0.4
;;10;0
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0.2
;;16;0
;;17;0
;;18;0
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0
;;25;0
;;26;0
;;27;0
;;28;0
;;29;0
;;30;0.3
;;31;0
;4;1;0
;;2;0
;;3;0
;;4;1.4
;;5;0
;;6;0
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;1.4
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0
;;25;0
;;26;0
;;27;0
;;28;0
;;29;0
;;30;3.3
;5;1;1.1
;;2;0.1
;;3;0
;;4;0.4
;;5;0
;;6;0
;;7;0.3
;;8;0
;;9;0.2
;;10;0.9
;;11;2.2
;;12;0
;;13;0
;;14;5.5
;;15;0.9
;;16;7.1
;;17;0
;;18;0
;;19;2.4
;;20;0.7
;;21;0
;;22;0
;;23;2.6
;;24;11.4
;;25;1
;;26;1.9
;;27;0.2
;;28;0
;;29;0
;;30;10.1
;;31;0.2
;6;1;0
;;2;1.4
;;3;47.8
;;4;1.2
;;5;2.3
;;6;0.7
;;7;3.5
;;8;0
;;9;7.4
;;10;23.9
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0
;;16;4.9
;;17;3.1
;;18;0.4
;;19;7.4
;;20;5.4
;;21;9.5
;;22;5.9
;;23;3
;;24;2.5
;;25;10
;;26;9.1
;;27;9.2
;;28;0.8
;;29;0
;;30;0
;7;1;0
;;2;3.6
;;3;6
;;4;2.9
;;5;4.6
;;6;16.8
;;7;9.3
;;8;1.1
;;9;3.3
;;10;2.2
;;11;8
;;12;0.4
;;13;0
;;14;4
;;15;0
;;16;0
;;17;5.8
;;18;28.7
;;19;4.8
;;20;0
;;21;0
;;22;0
;;23;2.9
;;24;0
;;25;0
;;26;1.4
;;27;0
;;28;2.6
;;29;0
;;30;0
;;31;0
;8;1;0
;;2;0
;;3;0
;;4;1.5
;;5;0
;;6;1.2
;;7;0
;;8;0
;;9;0
;;10;5
;;11;2.1
;;12;0
;;13;0
;;14;0.8
;;15;0.4
;;16;0
;;17;0
;;18;1.2
;;19;0.7
;;20;0
;;21;1.1
;;22;1
;;23;0
;;24;0.6
;;25;0
;;26;0
;;27;0
;;28;0
;;29;0
;;30;0
;;31;0
;9;1;4.2
;;2;0.4
;;3;0
;;4;2
;;5;0.8
;;6;0.6
;;7;0
;;8;3.2
;;9;24.1
;;10;2.9
;;11;0
;;12;1.7
;;13;0
;;14;0
;;15;0
;;16;0
;;17;2.8
;;18;2.8
;;19;29.1
;;20;0
;;21;0
;;22;5.3
;;23;9.1
;;24;2.5
;;25;15.8
;;26;2.4
;;27;18.3
;;28;0
;;29;0
;;30;1.1
;10;1;15.1
;;2;35
;;3;0.9
;;4;0
;;5;2.2
;;6;2.4
;;7;1.3
;;8;0
;;9;0
;;10;0
;;11;9.2
;;12;18.2
;;13;12.9
;;14;1
;;15;26.6
;;16;2
;;17;0.6
;;18;2.5
;;19;0
;;20;0
;;21;0
;;22;0
;;23;2.2
;;24;2.8
;;25;0.4
;;26;4.3
;;27;11.5
;;28;0
;;29;0
;;30;0.3
;;31;0
;11;1;0
;;2;0
;;3;0
;;4;5.1
;;5;18.3
;;6;0
;;7;0
;;8;0
;;9;0
;;10;28
;;11;7.3
;;12;0.1
;;13;0
;;14;0
;;15;5.1
;;16;35.8
;;17;21.1
;;18;11.2
;;19;5.6
;;20;13.5
;;21;7
;;22;7.8
;;23;0
;;24;0
;;25;5.6
;;26;0.6
;;27;0
;;28;0
;;29;6.9
;;30;0.5
;12;1;0
;;2;0
;;3;0
;;4;2.6
;;5;8
;;6;2.6
;;7;0
;;8;0
;;9;0.6
;;10;0
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0
;;19;19.5
;;20;6.5
;;21;4.5
;;22;0
;;23;1.4
;;24;0.4
;;25;2.9
;;26;1.4
;;27;0
;;28;0
;;29;0
;;30;0
;;31;23.5
2016;1;1;0
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0
;;19;4.4
;;20;5.6
;;21;0
;;22;0
;;23;1.2
;;24;0.8
;;25;0.6
;;26;0.2
;;27;1.5
;;28;0
;;29;0
;;30;0
;;31;0
;2;1;0
;;2;0
;;3;0
;;4;1.2
;;5;0
;;6;0
;;7;0
;;8;0
;;9;1.9
;;10;2.4
;;11;4.5
;;12;0.8
;;13;0
;;14;0
;;15;0
;;16;0
;;17;5.8
;;18;7.5
;;19;0.1
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0
;;25;0
;;26;7.8
;;27;1.5
;;28;0
;;29;0
;3;1;0
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0
;;19;0
;;20;0.1
;;21;0.3
;;22;0
;;23;0
;;24;0
;;25;0.2
;;26;0
;;27;0
;;28;0
;;29;0
;;30;0
;;31;0.4
;4;1;1.4
;;2;0
;;3;0
;;4;1.8
;;5;0
;;6;0
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;3.7
;;19;0.1
;;20;0
;;21;1
;;22;0
;;23;0
;;24;0
;;25;0.4
;;26;6
;;27;24.7
;;28;0.1
;;29;4.2
;;30;33.8
;5;1;0.1
;;2;0
;;3;11.1
;;4;17
;;5;4.7
;;6;10.4
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;0
;;13;0
;;14;2
;;15;0.3
;;16;3.6
;;17;0
;;18;1.3
;;19;0
;;20;0
;;21;0
;;22;0
;;23;6.3
;;24;0
;;25;1.6
;;26;9
;;27;22.6
;;28;7.6
;;29;0.8
;;30;11.1
;;31;27
;6;1;1.6
;;2;13.3
;;3;2.8
;;4;14.8
;;5;16.4
;;6;0
;;7;0
;;8;19
;;9;0
;;10;1.6
;;11;2.2
;;12;0
;;13;1.3
;;14;1.6
;;15;0
;;16;0
;;17;0
;;18;26.1
;;19;0
;;20;6.6
;;21;18.4
;;22;2.1
;;23;24.4
;;24;2.9
;;25;0
;;26;0
;;27;0
;;28;0
;;29;3.5
;;30;2.5
;7;1;0.4
;;2;9.3
;;3;0
;;4;0
;;5;0
;;6;8.2
;;7;1.2
;;8;0.9
;;9;2.3
;;10;4.3
;;11;0.3
;;12;0
;;13;0.5
;;14;0
;;15;0
;;16;0.8
;;17;0
;;18;4.5
;;19;3.2
;;20;0
;;21;0
;;22;0
;;23;6
;;24;0
;;25;0
;;26;0
;;27;0.2
;;28;0
;;29;0
;;30;0
;;31;0
;8;1;0
;;2;0
;;3;26.6
;;4;0
;;5;0
;;6;0
;;7;0
;;8;0
;;9;7.4
;;10;1.8
;;11;1.4
;;12;9.8
;;13;9.5
;;14;9.3
;;15;9.2
;;16;9.5
;;17;0
;;18;0
;;19;1.5
;;20;0
;;21;0
;;22;1.9
;;23;1.3
;;24;0
;;25;0
;;26;0
;;27;16.7
;;28;11.8
;;29;0.2
;;30;8.5
;;31;1.4
;9;1;1.8
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;0
;;8;1.5
;;9;0
;;10;2
;;11;8.3
;;12;49.5
;;13;0
;;14;0
;;15;7
;;16;0
;;17;0.2
;;18;0
;;19;0
;;20;0
;;21;0
;;22;24.9
;;23;1.8
;;24;0
;;25;0
;;26;0
;;27;0
;;28;2
;;29;1.5
;;30;0.4
;10;1;0
;;2;4.1
;;3;0.4
;;4;1.8
;;5;36.9
;;6;40.5
;;7;32.3
;;8;32.1
;;9;6.7
;;10;0.2
;;11;9.4
;;12;18.9
;;13;2
;;14;0
;;15;0
;;16;24.4
;;17;18.8
;;18;18.9
;;19;12.8
;;20;0
;;21;19
;;22;0
;;23;0
;;24;0
;;25;0
;;26;2
;;27;0
;;28;0
;;29;0
;;30;0.7
;;31;1.4
;11;1;0
;;2;0
;;3;4.6
;;4;0
;;5;0.7
;;6;0.2
;;7;0
;;8;0
;;9;0
;;10;1.5
;;11;0
;;12;0
;;13;1.9
;;14;2.7
;;15;0.5
;;16;1.2
;;17;2
;;18;67.8
;;19;39.2
;;20;81.8
;;21;1.5
;;22;0
;;23;39.6
;;24;0
;;25;0
;;26;10.6
;;27;5.9
;;28;4.8
;;29;0
;;30;5.2
;12;1;0
;;2;0
;;3;0.2
;;4;8
;;5;0
;;6;0
;;7;0
;;8;0.8
;;9;2.9
;;10;0.3
;;11;12.4
;;12;6.8
;;13;0
;;14;1.2
;;15;0
;;16;0.8
;;17;0
;;18;0
;;19;0.7
;;20;1.2
;;21;0.6
;;22;0.3
;;23;0
;;24;0
;;25;1
;;26;1.4
;;27;0
;;28;0.4
;;29;0
;;30;0
;;31;0
2017;1;1;0
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;1
;;8;5.1
;;9;6.2
;;10;2
;;11;0
;;12;0
;;13;2.6
;;14;1.2
;;15;0
;;16;0
;;17;0
;;18;0
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0
;;25;0
;;26;0
;;27;0
;;28;0
;;29;0
;;30;0
;;31;0
;2;1;0
;;2;0
;;3;0
;;4;0.9
;;5;0.1
;;6;0
;;7;0
;;8;0
;;9;0
;;10;1.6
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0.2
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0
;;25;0.7
;;26;1.3
;;27;0
;;28;0
;3;1;0
;;2;0.4
;;3;1.4
;;4;0.2
;;5;0
;;6;0
;;7;0
;;8;0
;;9;1.1
;;10;0
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0
;;16;0
;;17;2
;;18;0.1
;;19;0
;;20;0
;;21;0
;;22;0
;;23;2.8
;;24;0.4
;;25;0
;;26;0
;;27;0
;;28;0
;;29;0
;;30;0
;;31;0
;4;1;0
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;0.3
;;8;0.2
;;9;0.1
;;10;0
;;11;0
;;12;0
;;13;0.3
;;14;0.5
;;15;0.9
;;16;0.5
;;17;1.4
;;18;20.7
;;19;5.1
;;20;1.2
;;21;1.4
;;22;0
;;23;0
;;24;0
;;25;0
;;26;2.4
;;27;0
;;28;0
;;29;0
;;30;0
;5;1;0
;;2;0.1
;;3;0
;;4;17.1
;;5;56.9
;;6;3.6
;;7;12.8
;;8;7.4
;;9;25
;;10;0
;;11;4
;;12;9.9
;;13;1.1
;;14;7.1
;;15;6.6
;;16;50
;;17;21.2
;;18;0.9
;;19;12.5
;;20;1.5
;;21;10.5
;;22;16
;;23;0
;;24;5.1
;;25;0
;;26;7.1
;;27;0
;;28;3.9
;;29;16.1
;;30;2.1
;;31;0
;6;1;0
;;2;0
;;3;0.4
;;4;0.1
;;5;5.5
;;6;0.7
;;7;13.5
;;8;6.8
;;9;5
;;10;5.2
;;11;0
;;12;0
;;13;1.1
;;14;1.6
;;15;25.1
;;16;0
;;17;4.5
;;18;15.3
;;19;50.3
;;20;0.2
;;21;0
;;22;2.3
;;23;0
;;24;0.1
;;25;0
;;26;0
;;27;1.4
;;28;11.1
;;29;0
;;30;0
;7;1;4
;;2;0
;;3;0
;;4;8.7
;;5;0
;;6;0
;;7;0.6
;;8;0
;;9;1.1
;;10;0
;;11;1.7
;;12;1.4
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0
;;19;2.2
;;20;0
;;21;1
;;22;0
;;23;0
;;24;0
;;25;2.7
;;26;0
;;27;1.8
;;28;0.8
;;29;0
;;30;19.2
;;31;4.2
;8;1;0
;;2;0
;;3;0
;;4;0
;;5;3.9
;;6;6
;;7;4.3
;;8;0
;;9;2.1
;;10;0
;;11;0
;;12;3.3
;;13;1.6
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0.9
;;19;0.2
;;20;1.8
;;21;0
;;22;0
;;23;0
;;24;35.1
;;25;44.7
;;26;0
;;27;0
;;28;0
;;29;26.7
;;30;0
;;31;0
;9;1;0
;;2;1
;;3;0
;;4;0
;;5;5
;;6;0
;;7;0
;;8;8.9
;;9;2.3
;;10;17.4
;;11;24
;;12;0
;;13;0
;;14;0
;;15;0
;;16;35
;;17;26
;;18;6.5
;;19;1.5
;;20;3.4
;;21;51
;;22;51.8
;;23;23.4
;;24;8.6
;;25;3.2
;;26;10
;;27;18.8
;;28;3.1
;;29;3.2
;;30;45
;10;1;20.9
;;2;5.8
;;3;5.8
;;4;108.5
;;5;9.4
;;6;0
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0
;;19;0
;;20;0
;;21;0.5
;;22;12.5
;;23;11.3
;;24;11.8
;;25;0.3
;;26;37
;;27;6.1
;;28;0
;;29;0.3
;;30;0
;;31;0
;11;1;0
;;2;0
;;3;0
;;4;18.5
;;5;0
;;6;0
;;7;0
;;8;0
;;9;0
;;10;0.4
;;11;0
;;12;0
;;13;2.7
;;14;0
;;15;0
;;16;10.8
;;17;0
;;18;0
;;19;0
;;20;1.1
;;21;7.2
;;22;7.1
;;23;5.9
;;24;4.6
;;25;0
;;26;0
;;27;2
;;28;7.8
;;29;1.6
;;30;0
2018;1;1;0.3
;;2;0
;;3;15.4
;;4;5.8
;;5;6.2
;;6;3.4
;;7;8.8
;;8;0
;;9;0
;;10;0
;;11;0
;;12;0.5
;;13;7
;;14;1.5
;;15;3.2
;;16;2.1
;;17;1.6
;;18;7.6
;;19;0.4
;;20;2.6
;;21;0
;;22;0
;;23;0
;;24;0
;;25;0
;;26;0
;;27;4.2
;;28;0
;;29;1.8
;;30;4.8
;;31;14.4
;2;1;2.6
;;2;1.6
;;3;0
;;4;0
;;5;0
;;6;0
;;7;0
;;8;0
;;9;2
;;10;1.6
;;11;0
;;12;0
;;13;0
;;14;0
;;15;1.9
;;16;0.5
;;17;0
;;18;0
;;19;0
;;20;0
;;21;2.9
;;22;0.8
;;23;0
;;24;0
;;25;0
;;26;0
;;27;0
;;28;0
;4;1;0
;;2;0
;;3;0
;;4;0
;;5;0
;;6;6.4
;;7;0
;;8;0
;;9;0
;;10;0
;;11;0
;;12;0
;;13;0
;;14;0
;;15;0
;;16;0
;;17;0
;;18;0
;;19;0
;;20;0
;;21;0
;;22;0
;;23;0
;;24;0
;;25;0
;;26;0
;;27;0
;;28;0
;;29;0
;;30;0
;5;1;0
;;2;0
;;3;0
;;4;0
;;5;0
;;6;0
;;7;0.9
;;8;0
;;9;0
;;10;0
;;11;0
;;12;0.8
;;13;29
;;14;1.3
;;15;0
;;16;36.2
;;17;1.2
;;18;15.4
;;19;1.3
;;20;24.9
;;21;9
;;22;6
;;23;9.5
;;24;0
;;25;16.5
;;26;50
;;27;0.8
;;28;9.3
;;29;13.8
;;30;4.2
;;31;18.2
;6;1;0
;;2;0.8
;;3;16
;;4;5.5
;;5;0.8
;;6;0.3
;;7;0.2
;;8;0
;;9;0.5
;;10;30.4
;;11;41.6
;;12;25
;;13;16.3
;;14;4.1
;;15;0
;;16;0.9
;;17;0
;;18;0
;;19;0
;;20;2.3
;;21;2.4
;;22;2.5
;;23;5.9
;;24;0
;;25;0
;;26;0.5
;;27;1.3
;;28;17.4
;;29;0
;8;1;0
;;2;0
;;3;0
;;4;0
;;5;0
;;6;1.3
;;7;0
;;8;0
;;9;1
;;10;5.8
;;11;8.2
;;12;0
;;13;0
;;14;0
;;15;0
;;16;2.5
;;17;1.4
;;18;0
;;19;0
;;20;0
;;21;2.7
;;22;16.2
;;23;0.3
;;24;0
;;25;0
;;26;0
;;27;0
;;28;0
;;29;0
;;30;3
;;31;0
